id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19107403,Garden Apartment with sea views,43569683,Laurence,,Ward 54,-33.91337,18.39507,Entire home/apt,995,30,0,,,5,145,0,
19468282,zStunning Beachfront Penthouse!,30471225,Colin,,Ward 83,-34.11406,18.82301,Entire home/apt,,21,28,2023-04-04,0.33,20,0,0,
19117477,Cosy Cottage in Milnerton Proper,13846819,Annette,,Ward 55,-33.88981,18.49295,Entire home/apt,,7,1,2017-10-31,0.01,11,0,0,
19125164,Strathmore Flat in the annex of Chartfield,3007248,Florian,,Ward 64,-34.12596,18.44794,Entire home/apt,2400,2,1,2020-08-16,0.02,20,270,0,
19498148,Where Beach meets Country.,93739914,Leigh,,Ward 69,-34.09837,18.36219,Entire home/apt,,5,0,,,1,0,0,
19128534,SHERWOOD #2:  Camps Bay Apartment 200 Mt to  beach,108659303,Angela,,Ward 54,-33.9554,18.37935,Entire home/apt,1500,3,32,2024-05-02,0.41,2,119,9,
19500656,Modern beachfront apartment (+WiFi battery),70273914,Rich,,Ward 55,-33.89414,18.48202,Entire home/apt,1093,2,119,2024-06-11,1.43,2,177,24,
19128957,Modern bright apartment - view of Table Mountain,101358087,Melonique,,Ward 27,-33.90018,18.54517,Entire home/apt,1000,3,29,2024-05-12,0.43,1,298,8,
19501898,A haven in the Forest,57154197,Caroline,,Ward 71,-34.05563,18.44226,Entire home/apt,600,2,19,2024-05-08,0.23,2,355,12,
19130490,Tranquil Luxury on the Atlantic Seaboard with pool,51485947,Ellen,,Ward 54,-33.92529,18.37845,Entire home/apt,4500,2,70,2024-04-19,0.82,31,324,13,
19137540,Savour the Ocean Breezes in Bantry Bay (2),51485947,Ellen,,Ward 54,-33.92523,18.37843,Entire home/apt,3600,2,79,2024-06-21,0.96,31,299,8,
19502038,De Waterkant Loft Style Studio (no load shedding),9189366,Alex,,Ward 115,-33.91276,18.41509,Entire home/apt,900,3,93,2024-03-23,1.13,5,271,15,
19148444,Upmarket Getaway on the Exclusive Atlantic Seaboard,51485947,Ellen,,Ward 54,-33.92523,18.37845,Entire home/apt,3600,2,65,2024-04-30,0.77,31,281,2,
19515769,Bahari Beach Cottage - inverter / no loadshedding,37639536,Valma,,Ward 61,-34.138882,18.325291,Entire home/apt,,2,19,2024-02-19,0.35,4,0,4,
19517080,Capo Cabana Holiday Home,47435679,Dorea,,Ward 1,-33.88356,18.58877,Private room,13500,3,12,2024-02-21,0.18,2,325,5,
19152009,Sunny Sea Point Apartment by the Sea,133905001,Mary-Rose,,Ward 54,-33.92135,18.3809,Entire home/apt,,3,21,2020-01-07,0.26,1,0,0,
19524049,Fish Hoek Mountainside home with panoramic views,81051420,Peter,,Ward 64,-34.13738,18.41863,Entire home/apt,7000,10,7,2024-01-05,0.13,1,349,2,
19152135,Plumrose Cottage on the Peninsula,133905949,Yvette,,Ward 64,-34.08727,18.46121,Entire home/apt,1250,10,1,2018-01-04,0.01,1,180,0,
19526625,Sunny Mountainside Chalet,30679211,Tim,,Ward 100,-34.15319,18.86073,Entire home/apt,2450,6,17,2024-03-23,0.22,2,210,3,
19156157,Renovated Contemporary Boutique Apartment Getaway,67724695,Kobie,,Ward 115,-33.92572,18.4156,Entire home/apt,750,3,99,2024-05-25,1.18,8,288,4,
19157775,Tilla's Garden Cottage.,52693524,Patricia,,Ward 49,-33.97128,18.50623,Entire home/apt,650,3,2,2024-02-11,0.33,2,364,2,
19560762,Elegant and Airy Open 1-Bed Near V&A Waterfront,73541924,Tarryn,,Ward 115,-33.90818,18.41146,Entire home/apt,771,3,134,2024-05-25,1.62,2,123,25,
19567522,"One bedroom,  beach apartment in Golf Estate.",137502475,Rene,,Ward 86,-34.12767,18.83723,Entire home/apt,,5,9,2020-11-20,0.11,1,0,0,
19166502,Spectacular Holiday Villa w/Private Pool & Gym (Pr,57218252,Nox,,Ward 54,-33.95557,18.38674,Entire home/apt,16500,4,15,2024-03-05,0.19,134,249,1,
19166916,"Luxurious Holiday Villa w/Views, Pool & Jacuzzi (H",57218252,Nox,,Ward 54,-33.96168,18.38335,Entire home/apt,9993,4,25,2024-06-10,0.46,134,90,15,
19567675,Large secure home with private pool  & Solar power,43501394,Linda,,Ward 54,-33.95707,18.38784,Entire home/apt,8000,3,25,2024-04-01,0.30,1,310,12,
19580530,*Birds Eye Views*Secure* Pool+Gym+Parking*,255784,Don & Jaco,,Ward 115,-33.92942,18.4218,Entire home/apt,950,2,111,2024-05-19,1.33,11,311,23,
19189192,Spacious with stunning views Load-shedding free !,134227881,Aissa And Ughetta,,Ward 115,-33.9132,18.40937,Entire home/apt,2010,3,6,2019-03-15,0.07,1,284,0,
19192023,Aloe Cottage,54900965,Verna,,Ward 73,-34.04656,18.45622,Private room,,3,1,2020-01-15,0.02,1,0,0,
19596967,Serenity near the Sea,124951130,Mandy,,Ward 54,-33.95,18.37929,Entire home/apt,,2,162,2024-06-03,2.01,1,189,37,
19193383,MooiBaai Cottages - room Hippo,23709904,Valérie,,Ward 74,-34.01521,18.36107,Private room,2000,2,1,2024-01-31,0.20,5,162,1,
19195519,MooiBaai Cottages - room Rhino,23709904,Valérie,,Ward 74,-34.01492,18.36056,Private room,1850,2,0,,,5,246,0,
19600150,"Soaring views, fast fiber, big flat, gym, parking.",45876453,Dorothea,,Ward 115,-33.924,18.42243,Entire home/apt,1495,2,149,2024-03-10,1.76,5,322,9,
19200329,513 - 'Sun-Setters Studio' with amazing views,12945822,Brett,,Ward 55,-33.88309,18.49483,Entire home/apt,550,3,43,2024-05-01,0.54,20,255,10,
19205999,Airy Studio with amazing views (no load shedding),9189366,Alex,,Ward 115,-33.91287,18.4153,Entire home/apt,1086,2,170,2024-05-29,1.99,5,323,51,
19613091,"Beautiful Newlands home - ""Awesome Cape Town""",23807470,Karlien,,Ward 59,-33.96795,18.46135,Entire home/apt,,2,65,2024-03-17,0.77,4,0,1,
19217021,Middelburg Cottage,113000931,Carole,,Ward 71,-34.03854,18.42787,Entire home/apt,1999,3,3,2021-12-19,0.04,2,30,0,
19217219,Wingate Escape,23528728,Teresa,,Ward 69,-34.13087,18.39224,Private room,,1,2,2019-06-19,0.03,1,0,0,
19632350,4 Double Bedroom Villa with sea & mountain views,4468950,Ashley & Debbie,,Ward 74,-34.01501,18.36165,Entire home/apt,,5,5,2019-12-21,0.07,3,0,0,
19217975,Ocean-Front Flat near Cape Town Stadium,58144425,James,,Ward 115,-33.90016,18.40793,Entire home/apt,3250,2,58,2023-11-27,0.71,1,90,5,
19636045,Beach House Melkbosstrand,117474954,Marietjie,,Ward 23,-33.72443,18.4432,Entire home/apt,8500,10,3,2024-01-20,0.05,1,353,2,
19222437,Marina Beach House,76169597,Adrian,,Ward 64,-34.09411,18.47708,Entire home/apt,2464,2,95,2024-03-15,1.14,2,304,13,
19636794,Backup-Powered Urban Sanctuary near Table Mountain,8108425,Albertus,,Ward 115,-33.92378,18.41588,Entire home/apt,913,2,129,2024-05-12,1.66,53,304,18,
19235211,✦ Central Modern Studio | Wifi | TV | Pool | Gym,109085388,Greg,,Ward 115,-33.92883,18.42167,Entire home/apt,,1,62,2023-04-12,0.76,1,0,0,
19240628,Designer Studio Apartment in Tamboerskloof,112087401,Caron,,Ward 77,-33.93292,18.40487,Entire home/apt,1000,3,21,2023-08-30,0.25,1,92,1,
19637183,Magnificent Mountain Views Overlooking Tranquil Huge Gardens,82652504,Babett,,Ward 77,-33.93457,18.42078,Entire home/apt,1634,1,9,2020-10-17,0.11,7,123,0,
19245812,Sea Point Penthouse Apartment in a Hotel,50265636,Shaa'Ista,,Ward 54,-33.92081,18.38078,Entire home/apt,,4,0,,,1,0,0,
19645015,Fresh | Nature | Views | Pool | Solar,4310681,Nandi & Elmarie Experience Creators,,Ward 61,-34.19716,18.44012,Entire home/apt,1182,4,51,2024-05-05,1.30,23,276,13,
19261513,FROGGIES - self contained - 2 bedroom - seaview,134868355,Wendy,,Ward 61,-34.20541,18.45523,Entire home/apt,1300,1,252,2024-05-20,2.96,1,123,27,
19647316,"Ocean View, Nature Reserve, Sea Point",138290999,Roland,,Ward 54,-33.91989,18.39399,Entire home/apt,,14,0,,,1,0,0,
19263721,Designer Victorian Home in Tamboerskloof,78611601,Adam & Jackie,,Ward 77,-33.92873,18.40523,Entire home/apt,,7,0,,,2,0,0,
19648453,Heart of Cape Town-Bright Studio No Loadshedding!,464845,Michael And Chloe,,Ward 115,-33.92527,18.41497,Entire home/apt,800,4,49,2024-04-21,0.60,2,70,7,
19282709,"Delightful Victorian Cottage, Greenpoint near city",44342708,Fiona,,Ward 115,-33.90779,18.39966,Entire home/apt,,3,185,2024-03-28,2.18,8,0,25,
19667474,Majoros B&B-Experience the true spirit of Ubuntu,138475557,Maria,,Ward 94,-34.04048,18.67631,Private room,400,1,10,2024-01-10,0.13,3,365,1,
19290006,Beautiful Big Room in Great Neighbourhood,132458317,Wentzel,,Ward 115,-33.93253,18.41676,Private room,430,6,35,2024-04-07,0.43,1,180,6,
19674095,★ Farm Getaway in Log Cabin ★ Table Mountain View,10710076,Sean,,Ward 105,-33.786382370334664,18.58625760838286,Entire home/apt,1887,2,55,2023-10-29,0.65,7,288,1,
19290050,4 Bedroom Luxury Accommodation in Hout Bay,39267768,Dana,,Ward 74,-34.0388,18.34991,Entire home/apt,4500,10,1,2019-01-02,0.01,1,0,0,
19299862,Surfer and Kite Surfers Haven,89981333,Natalie,,Ward 23,-33.80687,18.47006,Private room,,2,5,2023-01-28,0.06,2,0,0,
19675894,"Casa Lopes, surfers, digital nomad, holiday heaven",115663505,Bernice,,Ward 107,-33.82152148370489,18.480099942247872,Entire home/apt,999,5,23,2024-04-15,2.15,1,350,23,
19302759,Light and Bright in Bantry Bay,12729704,Christa,,Ward 54,-33.92464751753589,18.37735028096992,Entire home/apt,2500,3,97,2024-05-16,1.14,27,144,16,
19697211,★Modern&Spacious Loft in Observatory Safe+Parking★,255784,Don & Jaco,,Ward 57,-33.93467,18.46588,Entire home/apt,450,2,124,2024-06-07,1.48,11,331,24,
19306655,Easy Seaside Comfort and Spectacular Views,135203599,Dolphin,,Ward 107,-33.82937,18.48154,Entire home/apt,,3,131,2023-07-30,1.53,1,0,1,
19706003,Tastefully Decorated Inner City Apt with Mountain Views,138857885,Vivienne,,Ward 115,-33.92622,18.41587,Entire home/apt,1124,5,68,2024-05-31,0.80,1,316,2,
19335115,"View, beach, comfy accommodation  = Perfection",30621414,Peter And Leigh,,Ward 64,-34.13994,18.43121,Entire home/apt,990,4,102,2024-04-10,1.25,1,313,10,
19342512,"Stylish Hideaway with Great Privacy, Large Garden, and Pool",105996964,Axel,,Ward 107,-33.82538,18.48432,Entire home/apt,2800,4,63,2024-05-12,0.77,4,270,13,
19349022,"Idyllic, Spacious, Warm Home near UCT",96830330,Deborah Ann,,Ward 60,-33.97619,18.50066,Entire home/apt,1800,4,27,2024-05-30,0.33,4,107,2,
19708127,Curlew,138875241,Grace,,Ward 55,-33.90365,18.48372,Entire home/apt,560,2,4,2024-02-09,0.05,2,180,2,
20041997,Pinelands - 2 bed Ground Floor - Sleeps Max 3,8410637,Judelle,,Ward 53,-33.93699,18.52004,Entire home/apt,1435,7,1,2022-01-13,0.03,7,344,0,
19709766,Patio Room in Security Complex Close to Airport,92157881,Tracy-Lee,,Ward 11,-33.9445832589764,18.674492984459807,Private room,240,2,17,2024-05-05,0.21,7,332,2,
20044189,Sunny *solar-powered* Studio at the Stone House,2734354,Alexander,,Ward 64,-34.10467,18.47261,Entire home/apt,700,3,162,2024-06-04,1.93,1,249,27,
19711027,THURA'S PLACE... a place called home: Upstairs,30573268,Ben,,Ward 83,-34.10642,18.83656,Entire home/apt,,3,1,2017-07-24,0.01,2,0,0,
20044773,One bedroom apartment near Winelands and beach,86052304,Craig & Jenna,,Ward 83,-34.11837,18.82989,Entire home/apt,,1,132,2024-03-24,1.65,1,316,10,
19712210,Homely cottage in best location in Winelands,39798621,Francois,,Ward 15,-34.05407,18.8243,Entire home/apt,900,3,161,2024-06-06,1.94,3,143,25,
20044958,None,142395911,Andrea,,Ward 107,-33.80912,18.50505,Entire home/apt,3200,10,0,,,1,365,0,
19712392,Lovely ground floor studio flat. Pet friendly,117804184,Cathy,,Ward 100,-34.15558,18.88075,Entire home/apt,,4,0,,,1,0,0,
20046686,Acacia Cottage,142412276,Susan,,Ward 53,-33.94132,18.49315,Entire home/apt,700,4,52,2020-03-20,0.62,1,25,0,
19726617,2 Bedroom apartment in Fountain Suites Hotel,3886732,Koos,,Ward 115,-33.92018,18.424,Entire home/apt,828,2,39,2024-05-26,0.47,83,63,13,
19742672,Comfort and style at the Beach (2+2 kids),33110394,Tammy,,Ward 23,-33.80309,18.46708,Entire home/apt,1100,1,8,2024-03-17,0.12,8,335,3,
20048705,"One bedroom apartment, near the beach",66099338,Jaco,,Ward 23,-33.79176,18.45822,Entire home/apt,787,2,77,2024-04-30,0.92,1,165,10,
19744478,Omega 1 Blouberg. Home!✔Sea Sand Sun✔Business✔View,339579167,Penguins Cove,,Ward 23,-33.80544,18.46783,Entire home/apt,700,2,32,2024-02-07,0.38,7,335,3,
19746250,Empire Apartment,139273657,Johan,,Ward 64,-34.1074,18.4685,Entire home/apt,1200,10,18,2024-04-05,0.23,2,272,5,
20061001,Perfect room conveniently located in the CBD!,74335023,Deborah,,Ward 77,-33.93578,18.41673,Private room,,4,68,2022-06-01,0.81,2,0,0,
20064805,Central4u,82469672,Lucia,,Ward 64,-34.13787,18.43112,Private room,600,2,6,2024-02-25,0.13,2,365,1,
20069001,Serenity 18 Ronald Road Camps Bay (Views & Solar),142638394,Daniela,,Ward 54,-33.95430374145508,18.382068634033203,Entire home/apt,25000,4,9,2024-05-08,0.13,2,200,3,2018/414723/07
19746500,Warm and cosy home in security estate,46516891,Ewald,,Ward 84,-34.09803,18.86923,Entire home/apt,7000,7,3,2021-01-02,0.04,1,365,0,
20083333,Caline vip/ accommodation near the sea,51625780,Jacqueline,,Ward 23,-33.81613,18.47301,Entire home/apt,700,2,41,2024-04-16,0.51,5,304,7,
19754856,La Petite - Durbanville - Entire Flat,124096327,Jacques,,Ward 103,-33.81829,18.69421,Entire home/apt,550,1,173,2024-06-06,2.04,2,216,22,
19755311,Large Cozy Cottage,138495116,Sharleen,,Ward 66,-34.02528,18.49707,Entire home/apt,,1,0,,,1,0,0,
20109935,Luxury Penthouse-Living | Pool Deck | BBQ | Views,142949459,Propr,,Ward 115,-33.91037,18.41405,Entire home/apt,,2,98,2022-10-27,1.17,1,0,0,
19775931,"Gule Inc. Holiday Accommodation, Somerset West",60176241,Nonjabulo,,Ward 109,-34.03961,18.75272,Entire home/apt,1200,2,33,2024-01-03,0.41,1,59,2,
20111280,Romantic little hideway with stunning views,122685,Martin,,Ward 61,-34.18365119339503,18.36440077837125,Entire home/apt,3119,5,47,2024-03-03,0.58,1,89,7,
20116808,StoneBrook Apartments - Apartment 1,34094946,John,,Ward 61,-34.19415,18.42402,Entire home/apt,1400,2,13,2024-01-16,0.31,4,270,2,
20134113,Equestrian View,143168509,Johan,,Ward 105,-33.81516,18.64938,Entire home/apt,2859,4,68,2024-03-25,0.88,1,72,9,
19777118,Self-Catering Garden Flatlet in Claremont,26629453,Nicola,,Ward 58,-33.9752,18.47844,Entire home/apt,,1,149,2024-05-19,1.77,4,258,8,
19778177,Tamboerskloof Villa with a spectacular view,4960217,Kees,,Ward 77,-33.93249,18.40234,Entire home/apt,,5,1,2021-12-27,0.03,1,0,0,
20140210,Stylish Upbeat Beach Studio in Perfect Location,49435966,Reini,,Ward 23,-33.79536,18.4624,Entire home/apt,,3,27,2022-03-11,0.34,3,0,0,
19784902,Gorgeous Private bedroom close to UCT,92038151,Samantha,,Ward 57,-33.95239,18.46955,Private room,350,2,82,2024-06-22,0.97,1,151,3,
19795320,Sue's Sleepover,132581534,Sue,,Ward 21,-33.84346,18.65546,Entire home/apt,384,1,333,2024-06-21,3.94,1,43,61,
20146251,Coastal living,45250512,Candice,,Ward 64,-34.09775,18.48833,Entire home/apt,,2,36,2024-03-24,0.43,1,0,5,
19797485,Helderzicht Cottage,139820260,Magdel,,Ward 84,-34.07496,18.86206,Entire home/apt,1000,1,73,2024-05-10,0.89,1,129,8,
20147591,The Stone Abode,139259081,Robyn,,Ward 58,-33.98518,18.47692,Entire home/apt,2200,7,40,2024-03-14,0.50,1,67,9,
20149774,Melkbos Sea Apartment,35903519,Marianne,,Ward 23,-33.70149,18.44273,Entire home/apt,2000,7,0,,,1,346,0,
20157479,"Guinea-fowl Lodge, Cape Town - Ideal Location!!!",15645516,Mike,,Ward 71,-34.06256,18.45732,Entire home/apt,1816,2,7,2024-04-29,0.22,1,285,4,
20157510,Bachelor cottage 1 room with en suite bathroom,143440978,Barbara,,Ward 60,-33.99684,18.49992,Entire home/apt,,2,31,2023-02-28,0.37,1,0,0,
20161245,Modern Apartment with Rooftop &  Mountain Views,10996242,Clive,,Ward 115,-33.9283,18.42098,Entire home/apt,1102,2,260,2024-05-26,3.11,1,92,21,
19837565,Stunning fully furnished large room in Gardens,42897204,Julie,,Ward 77,-33.93606,18.40929,Private room,650,3,0,,,2,365,0,
20167325,Self Contained Studio apartment seapoint\fresnaye,76748966,Jonathan,,Ward 54,-33.92127,18.39178,Entire home/apt,550,4,76,2024-02-11,0.94,2,152,10,
20172142,"Quiet, Cosy Garden Cottage by Newlands Village",91639524,Janet,,Ward 59,-33.97238,18.45348,Entire home/apt,1186,1,331,2024-06-17,3.99,1,237,69,
19852264,Stylish 3BDR house with plunge pool and views,11475161,Susanne,,Ward 115,-33.91085,18.4043,Entire home/apt,2500,7,13,2024-01-07,0.16,7,12,2,
19883835,Milnerton 5th Floor - Table Mountain & Sea Views,59041112,Justin,,Ward 55,-33.88342,18.49371,Entire home/apt,595,1,242,2024-04-29,2.88,2,243,17,
20173432,Royal V&A Waterfront 2Bed 2.5 Bath-No LoadShedding,14120131,Cathy,,Ward 115,-33.91282,18.42386,Entire home/apt,2621,2,26,2018-10-01,0.31,28,333,0,
19886262,Milnerton Cottage,14746413,Robin,,Ward 55,-33.88808,18.49322,Entire home/apt,1000,3,20,2022-08-25,0.24,1,69,0,
20178131,Upper Green Point Studio,7693944,Johan,,Ward 115,-33.9128,18.40988,Entire home/apt,,2,21,2022-03-27,0.30,1,0,0,
20178610,Stylish and spacious home,29352556,Lucy,,Ward 58,-33.97705,18.47275,Entire home/apt,4500,5,7,2024-01-08,0.09,1,14,2,
19899237,"Walk to the Beach from a Fresh, Stylish Apartment",49793978,Julie,,Ward 54,-33.9133,18.38756,Entire home/apt,828,2,262,2024-06-18,3.13,1,136,52,
20179866,"Bright, spacious apartment on Camps Bay beach!",1104303,Tiago,,Ward 54,-33.94952,18.37959,Entire home/apt,2332,5,131,2024-06-17,1.56,4,217,24,
19901966,"Great sea views at St James Terrace, Kalk Bay",140921842,Tom,,Ward 64,-34.12118,18.45299,Entire home/apt,2200,7,15,2023-10-25,0.19,1,101,1,
20190684,Private Room and Bathroom with Spectacular Views,20229714,Tania,,Ward 54,-33.91861,18.38542,Private room,,4,54,2024-03-31,0.68,1,0,3,
20198194,Roof Top Hot Tub and Mountain Views in Stunning De Waterkant,259343503,Primrose,,Ward 115,-33.91671,18.41671,Entire home/apt,1452,2,197,2024-06-26,3.06,14,336,37,
19906478,Vesper Apartments - Studio Apartment 2,24505288,Lee-Anne,,Ward 115,-33.9108,18.40286,Entire home/apt,1249,2,2,2022-10-21,0.06,5,308,0,
20201275,Mountain View Studio Apartment,143871490,George,,Ward 84,-34.06378,18.86015,Entire home/apt,,1,0,,,1,0,0,
20218253,SUNSET Views,144038606,Candice,,Ward 4,-33.85033,18.49261,Entire home/apt,849,2,20,2024-04-05,0.25,1,305,10,
20221913,Amanzi - Apartment on Poolside,9370310,Tino & Anja,,Ward 15,-34.07716,18.83028,Private room,760,2,0,,,3,191,0,
19907361,Trendy Upper Constantia flatlet,18472680,Ridwaan,,Ward 62,-34.0161,18.43617,Entire home/apt,850,20,0,,,1,365,0,
20224969,Ilanga - Double Room on Poolside,9370310,Tino & Anja,,Ward 15,-34.07716,18.83028,Private room,560,1,2,2024-04-06,0.05,3,189,1,
19917734,"Studio on the Square
No loadshedding",39336836,Nicole,,Ward 115,-33.91843,18.42494,Entire home/apt,716,2,37,2023-02-27,0.44,15,177,0,
19918716,Marina's Place,127172700,Marina,,Ward 103,-33.82762152023423,18.69276135190046,Entire home/apt,1295,5,22,2024-03-31,0.28,2,218,2,
20235646,Art-Filled Beach House with Sweeping Ocean Views,125004985,Sheena,,Ward 74,-34.03972,18.34701,Entire home/apt,3900,4,63,2024-04-26,0.82,1,177,20,
19919246,"14 New Kings at the Majestic Village, Kalk Bay",3007248,Florian,,Ward 64,-34.12651,18.44896,Entire home/apt,2500,2,28,2023-12-07,0.36,20,237,3,
20238133,Sea Side Serenity: Modern Apt Steps from Promenade,144223971,Propr,,Ward 54,-33.92027,18.38573,Entire home/apt,1353,2,66,2024-01-10,0.80,1,324,6,
19920343,Icaria,125303570,Jane,,Ward 54,-33.93075,18.37616,Entire home/apt,30500,5,1,2019-01-31,0.02,1,304,0,
20240842,Green Point - 207 The Warwick,22768087,Karin,,Ward 115,-33.90965,18.41492,Entire home/apt,3541,5,14,2019-04-17,0.18,2,147,0,
19921424,"2 Middedorp at the Majestic Village, Kalk Bay",3007248,Florian,,Ward 64,-34.12532,18.4479,Entire home/apt,2500,2,8,2023-04-26,0.10,20,331,0,
19921852,Breathtaking sea views - the best in Simon's Town,119141117,Brittany,,Ward 61,-34.19767,18.44789,Entire home/apt,,14,1,2023-01-03,0.06,1,0,0,
20267735,fun filled home with a view to die for,134863381,Khei,,Ward 67,-34.04811,18.51282,Private room,,1,0,,,1,0,0,
19925922,"Table Mountain View, 4 Sleeper Central",20468823,Bernice,,Ward 115,-33.91763,18.42119,Entire home/apt,631,2,193,2024-06-24,2.33,1,328,35,
20271698,Wolverton House,144532258,Claire,,Ward 54,-33.91985,18.38731,Entire home/apt,5500,7,7,2024-01-11,0.13,1,362,2,
19939328,Ridgewalk Masterpiece,49978043,Janine,,Ward 62,-33.9932,18.43266,Entire home/apt,20000,4,3,2024-01-09,0.18,3,46,1,
20290027,"Spacious apartment in a safe, beautiful area",10163397,Susan,,Ward 64,-34.08365,18.47205,Entire home/apt,985,5,14,2023-07-09,0.17,4,362,1,
19942431,Cape Town Luxury Mansion,141324761,Penelope,,Ward 115,-33.91942,18.45325,Private room,,3,0,,,1,0,0,
20293007,Best views of any flat in Cape Town!,144757297,Roland,,Ward 77,-33.94128,18.42584,Entire home/apt,1437,3,65,2024-04-01,0.84,1,352,11,
20293140,Rondebosch fully furnished + close to UCT(Jasmine),24572010,Wendy,,Ward 59,-33.96069,18.46695,Private room,500,2,56,2024-05-19,0.67,3,353,13,
19945419,"Modern, Seaside Studio in Mouille Point.",46027299,Tania,,Ward 115,-33.90318,18.3994,Entire home/apt,1600,2,0,,,1,82,0,
20295542,Cozy garden apartment in Bloubergstrand,47358752,Tania And Adrian,,Ward 107,-33.81788,18.48226,Entire home/apt,950,4,6,2021-12-02,0.08,2,364,0,
20312701,Waterworld. Uninterrupted power & seasonal rates,51843771,Steve,,Ward 64,-34.08521,18.4732,Entire home/apt,1362,5,29,2024-02-26,0.37,1,265,3,
